Timestamp,Qual é o seu cargo atualmente?,Qual é sua senioridade?,Regime de contratação,Qual é o seu salário mensal bruto? (Informe a moeda),Qual é seu gênero?,Em qual região do Brasil você mora?,Modelo de Atuação,Trabalho remoto,Você cria ou dá manutenção em testes automatizados em seu trabalho?,Moeda,Você foi afetado pela onda de demissões em massa nos últimos 6 meses?,"Se você foi atingido pelo lay-off, o que aconteceu com seu salário ao voltar?"
12/26/23 20:30,Engenheiro de Qualidade (QA Engineer),Pleno,CLT,8000,Feminino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/26/23 20:31,Engenheiro de Qualidade (QA Engineer),Júnior,CLT,6541.76,Masculino,Nordeste,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,Não,BRL,Não,Não fui atingido por lay-offs
12/26/23 20:31,Líder de Testes,Especialista,CLT,6800,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/26/23 20:31,Analista de Testes,Pleno,CLT,3600,Masculino,Nordeste,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,Não,BRL,Não,Não fui atingido por lay-offs
12/26/23 20:36,Automatizador de Testes,Sênior,CLT,9500,Masculino,Norte,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/26/23 20:39,Analista de Qualidade (QA),Júnior,CLT,3781,Masculino,Sul,Híbrido (presencial e remoto),Eu não fui contratado(a) para trabalho remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/26/23 20:40,Analista de Testes,Pleno,CLT,6500,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/26/23 20:40,Líder de Testes,Sênior,CLT,4800,Feminino,Norte,Presencial,Eu não fui contratado(a) para trabalho remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/26/23 20:44,Analista de Qualidade (QA),Pleno,CLT,8500,Masculino,Sudeste,Híbrido (presencial e remoto),Eu não fui contratado(a) para trabalho remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/26/23 20:45,Engenheiro de Qualidade (QA Engineer),Pleno,CLT,10391,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/26/23 20:47,Analista de Qualidade (QA),Júnior,CLT,2154,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/26/23 20:49,Analista de Testes,Júnior,CLT,3800,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/26/23 20:51,Analista de Qualidade (QA),Júnior,CLT,3000,Masculino,Centro-Oeste,Híbrido (presencial e remoto),Eu não fui contratado(a) para trabalho remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/26/23 20:53,Analista de Qualidade (QA),Sênior,CLT,10351,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/26/23 20:55,Automatizador de Testes,Pleno,CLT,4500,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/26/23 20:55,Analista de Testes,Júnior,CLT,2648,Feminino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/26/23 20:55,Engenheiro de Qualidade (QA Engineer),Pleno,Flex,8980,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/26/23 20:56,Analista de Testes,Júnior,Flex,3400,Feminino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/26/23 21:00,Automatizador de Testes,Sênior,PJ,15000,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/26/23 21:00,Engenheiro de Qualidade (QA Engineer),Especialista,CLT,16000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/26/23 21:00,Analista de Testes,Estágio,Contrato,2000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/26/23 21:01,Analista de Testes,Sênior,CLT,8000,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/26/23 21:02,Analista de Qualidade (QA),Pleno,CLT,5200,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/26/23 21:02,Analista de Qualidade (QA),Sênior,CLT,9200,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/26/23 21:03,Analista de Qualidade (QA),Sênior,CLT,10000,Feminino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/26/23 21:05,Engenheiro de Qualidade (QA Engineer),Sênior,PJ,4000,Masculino,Sudeste,Remoto para empresa em outro país,Eu trabalhava remoto e continuo trabalhando remoto,Não,USD,Não,Não fui atingido por lay-offs
12/26/23 21:05,Automatizador de Testes,Sênior,Flex,6500,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/26/23 21:10,Engenheiro de Qualidade (QA Engineer),Pleno,CLT,5000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/26/23 21:11,Analista de Qualidade (QA),Pleno,CLT,4300,Feminino,Sul,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/26/23 21:11,Analista de Qualidade (QA),Júnior,CLT,6989.87,Masculino,Norte,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/26/23 21:11,Engenheiro de Qualidade (QA Engineer),Pleno,CLT,8779.05,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/26/23 21:13,Engenheiro de Qualidade (QA Engineer),Pleno,CLT,8400,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/26/23 21:14,Analista de Qualidade (QA),Sênior,CLT,10400,Masculino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,Não,BRL,Não,Não fui atingido por lay-offs
12/26/23 21:15,Engenheiro de Qualidade (QA Engineer),Sênior,CLT,10250,Feminino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/26/23 21:16,Analista de Qualidade (QA),Júnior,CLT,2910.52,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/26/23 21:17,Automatizador de Testes,Pleno,CLT,4000,Masculino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,"Sim, entre 1 e 8 horas por semana",BRL,Sim,Fui atingido por lay-offs e ainda não retornei
12/26/23 21:20,Analista de Qualidade (QA),Pleno,PJ,8000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/26/23 21:21,Líder de Testes,Sênior,CLT,15300,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/26/23 21:22,Engenheiro de Qualidade (QA Engineer),Pleno,CLT,8698,Feminino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/26/23 21:23,Analista de Qualidade (QA),Pleno,CLT,6700,Masculino,Norte,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,"Sim, entre 1 e 8 horas por semana",BRL,Sim,Voltei do layoff com salário menor
12/26/23 21:24,Analista de Qualidade (QA),Pleno,CLT,7300,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Sim,Fui atingido por lay-offs e ainda não retornei
12/26/23 21:26,Engenheiro de Qualidade (QA Engineer),Especialista,CLT,11500,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/26/23 21:35,Analista de Testes,Sênior,CLT,7640,Feminino,Sul,Híbrido (presencial e remoto),Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/26/23 21:36,Engenheiro de Qualidade (QA Engineer),Sênior,PJ,15000,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/26/23 21:36,Analista de Testes,Pleno,CLT,6300,Feminino,Centro-Oeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Sim,Voltei do layoff com salário menor
12/26/23 21:37,Automatizador de Testes,Sênior,CLT,7100,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Sim,Voltei do layoff com salário menor
12/26/23 21:39,Analista de Testes,Pleno,CLT,6000,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/26/23 21:40,Analista de Testes,Especialista,CLT,4200,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/26/23 21:41,Engenheiro de Qualidade (QA Engineer),Sênior,CLT,10000,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/26/23 21:41,Engenheiro de Qualidade (QA Engineer),Júnior,CLT,5036,Masculino,Centro-Oeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/26/23 21:42,Analista de Qualidade (QA),Pleno,CLT,6000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Sim,Voltei do layoff com salário maior
12/26/23 21:42,Analista de Qualidade (QA),Trainee,CLT,2276,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/26/23 21:44,Engenheiro de Qualidade (QA Engineer),Pleno,CLT,8500,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/26/23 21:45,Analista de Qualidade (QA),Júnior,CLT,3976,Masculino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/26/23 21:46,Analista de Qualidade (QA),Sênior,CLT,7600,Masculino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/26/23 21:46,Analista de Qualidade (QA),Júnior,PJ,5600,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/26/23 21:46,Engenheiro de Qualidade (QA Engineer),Júnior,CLT,5450,Feminino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/26/23 21:48,Analista de Qualidade (QA),Júnior,CLT,3500,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/26/23 21:48,Engenheiro de Qualidade (QA Engineer),Sênior,CLT,12500,Masculino,Centro-Oeste,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/26/23 21:51,Analista de Qualidade (QA),Pleno,CLT,6300,Masculino,Sudeste,Híbrido (presencial e remoto),Eu não fui contratado(a) para trabalho remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/26/23 21:55,Líder de Testes,Especialista,PJ,16000,Masculino,Sul,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,Não,BRL,Não,Não fui atingido por lay-offs
12/26/23 21:55,Líder de Testes,Sênior,CLT,15000,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/26/23 22:00,Engenheiro de Qualidade (QA Engineer),Pleno,CLT,9600,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/26/23 22:03,Analista de Testes,Júnior,CLT,4130,Feminino,Sul,Remoto para empresa no Brasil,Eu trabalhava presencial e a empresa mudou para remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/26/23 22:06,Analista de Qualidade (QA),Júnior,Flex,5100,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Sim,Voltei do layoff com salário menor
12/26/23 22:08,Analista de Qualidade (QA),Júnior,Contrato,5000,Masculino,Sudeste,Remoto para empresa em outro país,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/26/23 22:08,Analista de Qualidade (QA),Sênior,Desempregado,5838.04,Feminino,Sudeste,Remoto para empresa no Brasil,No momento estou desempregado(a),Não,BRL,Sim,Fui atingido por lay-offs e ainda não retornei
12/26/23 22:12,Analista de Qualidade (QA),Sênior,CLT,11850,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/26/23 22:12,Líder de Testes,Pleno,CLT,5611,Masculino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,Não,BRL,Não,Não fui atingido por lay-offs
12/26/23 22:12,Analista de Testes,Sênior,CLT,9483,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/26/23 22:13,Analista de Qualidade (QA),Pleno,CLT,4500,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/26/23 22:17,Analista de Qualidade (QA),Júnior,PJ,3500,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/26/23 22:18,Engenheiro de Qualidade (QA Engineer),Pleno,CLT,5500,Feminino,Nordeste,Remoto para empresa em outro país,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/26/23 22:22,Engenheiro de Qualidade (QA Engineer),Pleno,CLT,9525.67,Masculino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/26/23 22:22,Analista de Qualidade (QA),Sênior,CLT,9000,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Sim,Voltei do layoff com salário menor
12/26/23 22:24,Analista de Qualidade (QA),Pleno,CLT,7400,Feminino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/26/23 22:33,Analista de Testes,Pleno,CLT,5217,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/26/23 22:33,Automatizador de Testes,Sênior,CLT,7000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/26/23 22:42,Analista de Testes,Sênior,CLT,8000,Masculino,Centro-Oeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/26/23 22:49,Automatizador de Testes,Sênior,CLT,11704,Masculino,Sudeste,Híbrido (presencial e remoto),Eu não fui contratado(a) para trabalho remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/26/23 22:53,Analista de Qualidade (QA),Pleno,CLT,7000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/26/23 22:53,Engenheiro de Qualidade (QA Engineer),Pleno,CLT,7900,Masculino,Sul,Remoto para empresa em outro país,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Voltei do layoff com salário menor
12/26/23 22:55,Engenheiro de Qualidade (QA Engineer),Especialista,Contrato,35000,Masculino,Sudeste,Remoto para empresa em outro país,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/26/23 23:01,Analista de Qualidade (QA),Pleno,CLT,4500,Feminino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/26/23 23:02,Engenheiro de Qualidade (QA Engineer),Júnior,CLT,5000,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Sim,Voltei do layoff com salário maior
